CEP	BAIRRO_PADRAO_CANDIDATO	CLIENTES	PERCENTUAL	STATUS	VARIACOES
74477008	DA VITORIA	2	100.0	AUTO_UNICO	DA VITÓRIA (2)
74477011	DA VITORIA	2	100.0	AUTO_UNICO	BAIRRO DA VITORIA (2)
74477018	DA VITORIA	1	100.0	AUTO_UNICO	Da Vitória (1)
74477019	DA VITORIA	4	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (4)
74477020	DA VITORIA	12	100.0	AUTO_VARIACOES	DA VITÓRIA (6) | BAIRRO DA VITÓRIA (6)
74477021	DA VITORIA	5	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (4) | DA VITÓRIA (1)
74477022	DA VITORIA	3	100.0	AUTO_UNICO	BAIRRO DA VITORIA (3)
74477024	DA VITORIA	3	100.0	AUTO_VARIACOES	BAIRRO DA VITORIA (2) | Da Vitória (1)
74477025	DA VITORIA	3	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (2) | Da Vitória (1)
74477026	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (1)
74477027	DA VITORIA	3	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (2) | DA VITÓRIA (1)
74477030	DA VITORIA	7	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (6) | DA VITÓRIA (1)
74477031	DA VITORIA	4	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (4)
74477032	DA VITORIA	2	100.0	AUTO_UNICO	DA VITÓRIA (2)
74477033	DA VITORIA	2	100.0	AUTO_UNICO	DA VITÓRIA (2)
74477034	DA VITORIA	5	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (4) | Da Vitória (1)
74477036	DA VITORIA	11	100.0	AUTO_VARIACOES	Da Vitória (7) | BAIRRO DA VITÓRIA (4)
74477038	DA VITORIA	3	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (3)
74477040	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (1)
74477041	DA VITORIA	4	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (3) | Da Vitória (1)
74477043	DA VITORIA	5	100.0	AUTO_VARIACOES	Da Vitória (3) | BAIRRO DA VITÓRIA (2)
74477044	DA VITORIA	2	100.0	AUTO_VARIACOES	BAIRRO DA VITORIA (1) | Da Vitória (1)
74477045	DA VITORIA	4	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (2) | DA VITÓRIA (2)
74477048	DA VITORIA	5	100.0	AUTO_UNICO	BAIRRO DA VITORIA (5)
74477049	DA VITORIA	1	100.0	AUTO_UNICO	DA VITÓRIA (1)
74477050	DA VITORIA	2	100.0	AUTO_UNICO	DA VITÓRIA (2)
74477051	DA VITORIA	2	100.0	AUTO_UNICO	DA VITÓRIA (2)
74477053	DA VITORIA	4	100.0	AUTO_VARIACOES	BAIRRO DA VITÓRIA (3) | DA VITÓRIA (1)
74477054	DA VITORIA	3	100.0	AUTO_VARIACOES	DA VITÓRIA (2) | BAIRRO DA VITÓRIA (1)
74477055	DA VITORIA	3	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (3)
74477056	DA VITORIA	2	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (2)
74477057	DA VITORIA	12	100.0	AUTO_VARIACOES	BAIRRO DA VITORIA (6) | DA VITÓRIA (6)
74477058	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477059	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477060	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477061	SAO CARLOS	7	100.0	AUTO_UNICO	SÃO CARLOS (7)
74477062	SAO CARLOS	12	100.0	AUTO_UNICO	SÃO CARLOS (12)
74477063	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477064	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477066	SAO CARLOS	10	100.0	AUTO_UNICO	SÃO CARLOS (10)
74477067	SAO CARLOS	6	100.0	AUTO_VARIACOES	SÃO CARLOS (5) | BAIRRO SÃO CARLOS (1)
74477068	SAO CARLOS	6	100.0	AUTO_UNICO	SÃO CARLOS (6)
74477069	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477070	SAO CARLOS	6	100.0	AUTO_VARIACOES	SÃO CARLOS (5) | BAIRRO SÃO CARLOS (1)
74477071	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477072	DA VITORIA	2	100.0	AUTO_VARIACOES	Da Vitoria (1) | BAIRRO DA VITÓRIA (1)
74477074	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477078	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477079	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477080	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477081	SAO CARLOS	7	100.0	AUTO_UNICO	SÃO CARLOS (7)
74477083	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477084	SAO CARLOS	3	100.0	AUTO_UNICO	São Carlos (3)
74477086	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477087	SAO CARLOS	3	100.0	AUTO_UNICO	SÃO CARLOS (3)
74477089	SAO CARLOS	6	100.0	AUTO_UNICO	SÃO CARLOS (6)
74477091	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477092	SAO CARLOS	1	100.0	AUTO_UNICO	São Carlos (1)
74477093	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477094	SAO CARLOS	3	100.0	AUTO_UNICO	SÃO CARLOS (3)
74477096	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477097	SAO CARLOS	7	100.0	AUTO_UNICO	SÃO CARLOS (7)
74477098	SAO CARLOS	4	100.0	AUTO_UNICO	SAO CARLOS (4)
74477099	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477100	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477101	SAO CARLOS	3	100.0	AUTO_UNICO	SÃO CARLOS (3)
74477103	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477104	SAO CARLOS	1	100.0	AUTO_UNICO	SAO CARLOS (1)
74477105	SAO CARLOS	9	100.0	AUTO_UNICO	SÃO CARLOS (9)
74477106	SAO CARLOS	6	100.0	AUTO_UNICO	SÃO CARLOS (6)
74477107	SAO CARLOS	11	100.0	AUTO_UNICO	SÃO CARLOS (11)
74477108	SAO CARLOS	4	100.0	AUTO_UNICO	SAO CARLOS (4)
74477109	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477110	SAO CARLOS	4	100.0	AUTO_UNICO	SÃO CARLOS (4)
74477112	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477115	FLORESTA	1	100.0	AUTO_UNICO	Floresta (1)
74477122	FLORESTA	2	100.0	AUTO_UNICO	Floresta (2)
74477147	DA VITORIA	4	100.0	AUTO_UNICO	DA VITÓRIA (4)
74477186	SAO CARLOS	3	100.0	AUTO_UNICO	SÃO CARLOS (3)
74477187	SAO CARLOS	2	100.0	AUTO_UNICO	SÃO CARLOS (2)
74477189	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74477190	SAO CARLOS	11	100.0	AUTO_VARIACOES	SÃO CARLOS (9) | BAIRRO SAO CARLOS (2)
74477200	JARDIM VISTA BELA	2	100.0	AUTO_UNICO	JARDIM VISTA BELA (2)
74477447	JARDIM LIBERDADE	1	100.0	AUTO_UNICO	JARDIM LIBERDADE (1)
74477600	FAZENDA SAO DOMINGOS	1	100.0	AUTO_UNICO	FAZENDA SÃO DOMINGOS (1)
74477657	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITORIA (1)
74477720	CONDOMINIO CAMPO BELO	1	100.0	AUTO_UNICO	CONDOMÍNIO CAMPO BELO (1)
74478036	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74478395	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74478710	MANSOES PARAISO	1	100.0	AUTO_UNICO	MANSÕES PARAÍSO (1)
74480003	JARDIM LIBERDADE	1	100.0	AUTO_UNICO	JARDIM LIBERDADE (1)
74480008	VILA MUTIRAO	1	100.0	AUTO_UNICO	VILA MUTIRÃO (1)
74480010	JARDIM LIBERDADE	3	100.0	AUTO_UNICO	JARDIM LIBERDADE (3)
74480050	NOVO PLANALTO	5	100.0	AUTO_VARIACOES	NOVO PLANALTO (3) | SETOR NOVO PLANALTO (2)
74480080	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74480098	SAO CARLOS	1	100.0	AUTO_UNICO	SÃO CARLOS (1)
74480130	NOVO PLANALTO	4	100.0	AUTO_VARIACOES	NOVO PLANALTO (3) | SETOR NOVO PLANALTO (1)
74480335	NOVO PLANALTO	24	100.0	AUTO_VARIACOES	NOVO PLANALTO (13) | SETOR NOVO PLANALTO (11)
74480358	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74480360	NOVO PLANALTO	23	100.0	AUTO_VARIACOES	NOVO PLANALTO (12) | SETOR NOVO PLANALTO (11)
74480365	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74480370	NOVO PLANALTO	11	100.0	AUTO_VARIACOES	NOVO PLANALTO (6) | SETOR NOVO PLANALTO (5)
74480380	NOVO PLANALTO	17	100.0	AUTO_VARIACOES	NOVO PLANALTO (10) | SETOR NOVO PLANALTO (7)
74480385	NOVO PLANALTO	9	100.0	AUTO_VARIACOES	NOVO PLANALTO (8) | SETOR NOVO PLANALTO (1)
74480395	NOVO PLANALTO	34	100.0	AUTO_VARIACOES	NOVO PLANALTO (25) | SETOR NOVO PLANALTO (9)
74480400	NOVO PLANALTO	36	100.0	AUTO_VARIACOES	NOVO PLANALTO (22) | SETOR NOVO PLANALTO (14)
74480420	VILA MUTIRAO	1	100.0	AUTO_UNICO	VILA MUTIRÃO (1)
74480490	JARDIM CURITIBA IV	5	100.0	AUTO_VARIACOES	JARDIM CURITIBA IV (4) | JARDIM CURITIBA 4 (1)
74480558	JARDIM CURITIBA IV	1	100.0	AUTO_UNICO	JARDIM CURITIBA IV (1)
74480579	JARDIM CURITIBA IV	1	100.0	AUTO_UNICO	JARDIM CURITIBA IV (1)
74480580	JARDIM CURITIBA IV	1	100.0	AUTO_UNICO	JARDIM CURITIBA IV (1)
74480630	JARDIM CURITIBA IV	4	100.0	AUTO_UNICO	JARDIM CURITIBA IV (4)
74480700	JARDIM CURITIBA	1	100.0	AUTO_UNICO	JARDIM CURITIBA (1)
74480711	JARDIM CURITIBA 2	1	100.0	AUTO_UNICO	Jardim Curitiba 2 (1)
74480860	PARQUE TREMENDAO	1	100.0	AUTO_UNICO	PARQUE TREMENDÃO (1)
74480970	VILA MUTIRAO	1	100.0	AUTO_UNICO	VILA MUTIRÃO (1)
74481070	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481090	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481100	JARDIM CURITIBA	1	100.0	AUTO_UNICO	JARDIM CURITIBA (1)
74481110	JARDIM CURITIBA	3	100.0	AUTO_UNICO	Jardim Curitiba (3)
74481130	JARDIM CURITIBA	2	100.0	AUTO_UNICO	JARDIM CURITIBA (2)
74481140	JARDIM CURITIBA	2	100.0	AUTO_UNICO	JARDIM CURITIBA (2)
74481150	JARDIM CURITIBA	1	100.0	AUTO_UNICO	JARDIM CURITIBA (1)
74481160	JARDIM CURITIBA I	1	100.0	AUTO_UNICO	JARDIM CURITIBA I (1)
74481190	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481195	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481200	JARDIM CURITIBA	2	100.0	AUTO_UNICO	JARDIM CURITIBA (2)
74481250	JARDIM CURITIBA	2	100.0	AUTO_UNICO	JARDIM CURITIBA (2)
74481290	JARDIM CURITIBA	1	100.0	AUTO_UNICO	JARDIM CURITIBA (1)
74481375	JARDIM CURITIBA	1	100.0	AUTO_UNICO	JARDIM CURITIBA (1)
74481450	JARDIM CURITIBA III	1	100.0	AUTO_UNICO	JARDIM CURITIBA III (1)
74481460	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481470	JARDIM CURITIBA III	1	100.0	AUTO_UNICO	JARDIM CURITIBA III (1)
74481530	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481550	JARDIM CURITIBA	1	100.0	AUTO_UNICO	Jardim Curitiba (1)
74481560	JARDIM CURITIBA	2	100.0	AUTO_UNICO	JARDIM CURITIBA (2)
74481610	RESIDENCIAL GREEN PARK	6	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (6)
74481625	RESIDENCIAL GREEN PARK	3	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (3)
74481630	RESIDENCIAL GREEN PARK	7	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (7)
74481635	RESIDENCIAL GREEN PARK	8	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (8)
74481655	RESIDENCIAL GREEN PARK	5	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (5)
74481657	RESIDENCIAL GREEN PARK	3	100.0	AUTO_UNICO	RESIDENCIAL GREEN PARK (3)
74481735	MANSOES PARAISO	1	100.0	AUTO_UNICO	MANSÕES PARAISO (1)
74481740	MANSOES PARAISO	5	100.0	AUTO_UNICO	MANSÕES PARAÍSO (5)
74481760	MANSOES PARAISO	4	100.0	AUTO_UNICO	MANSÕES PARAISO (4)
74481770	MANSOES PARAISO	1	100.0	AUTO_UNICO	MANSÕES PARAISO (1)
74482070	PARQUE MARACANA	1	100.0	AUTO_UNICO	PARQUE MARACANÃ (1)
74482130	PARQUE MARACANA	3	100.0	AUTO_UNICO	PARQUE MARACANÃ (3)
74482350	SITIOS DE RECREIO DOS BANDEIRANTES	1	100.0	AUTO_UNICO	SÍTIOS DE RECREIO DOS BANDEIRANTES (1)
74483009	CAROLINA PARQUE	1	100.0	AUTO_UNICO	CAROLINA PARQUE (1)
74483010	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483013	CAROLINA PARQUE	1	100.0	AUTO_UNICO	CAROLINA PARQUE (1)
74483018	CAROLINA PARQUE	1	100.0	AUTO_UNICO	Carolina Parque (1)
74483035	CAROLINA PARQUE EXTENSAO	1	100.0	AUTO_UNICO	CAROLINA PARQUE EXTENSÃO (1)
74483040	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483056	CAROLINA PARQUE EXTENSAO	1	100.0	AUTO_UNICO	CAROLINA PARQUE EXTENSÃO (1)
74483090	ESPLANADA DO ANICUNS	1	100.0	AUTO_UNICO	ESPLANADA DO ANICUNS (1)
74483100	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483110	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483130	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483140	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483150	PARQUE INDUSTRIAL JOAO BRAZ	3	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (3)
74483160	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483170	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483180	PARQUE INSDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INSDUSTRIAL JOAO BRAZ (1)
74483190	PARQUE INDUSTRIAL JOAO BRAZ	3	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (3)
74483210	PARQUE INDUSTRIAL JOAO BRAZ	5	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (5)
74483230	PARQUE INDUSTRIAL JOAO BRAZ	3	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (3)
74483260	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483280	PARQUE INDUSTRIAL JOAO BRAZ	3	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (3)
74483290	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483310	PARQUE INDUSTRIAL JOAO BRAZ	4	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (4)
74483330	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483335	NOVO PLANALTO	1	100.0	AUTO_UNICO	NOVO PLANALTO (1)
74483380	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483440	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483450	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483470	PARQUE INDUSTRIAL JOAO BRAZ	2	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (2)
74483500	PARQUE INDUSTRIAL JOAO BRAZ	3	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (3)
74483510	PARQUE INDUSTRIAL JOAO BRAZ	1	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (1)
74483560	PARQUE INDUSTRIAL JOAO BRAZ	4	100.0	AUTO_UNICO	PARQUE INDUSTRIAL JOÃO BRAZ (4)
74483612	LOTEAMENTO TROPICAL VERDE	1	100.0	AUTO_UNICO	LOTEAMENTO TROPICAL VERDE (1)
74483615	LOTEAMENTO TROPICAL VERDE	1	100.0	AUTO_UNICO	LOTEAMENTO TROPICAL VERDE (1)
74483640	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483650	LUANA PARK	1	100.0	AUTO_UNICO	LUANA PARK (1)
74483680	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483720	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483730	LORENA PARQUE	3	100.0	AUTO_UNICO	LORENA PARQUE (3)
74483740	LORENA PARQUE	2	100.0	AUTO_UNICO	LORENA PARQUE (2)
74483760	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483770	LORENA PARQUE	3	100.0	AUTO_UNICO	LORENA PARQUE (3)
74483780	LORENA PARQUE	3	100.0	AUTO_UNICO	LORENA PARQUE (3)
74483790	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483800	LORENA PARQUE	3	100.0	AUTO_UNICO	LORENA PARQUE (3)
74483810	LORENA PARQUE	2	100.0	AUTO_UNICO	LORENA PARQUE (2)
74483820	LORENA PARQUE	1	100.0	AUTO_UNICO	LORENA PARQUE (1)
74483821	RESIDENCIAL LUANA PARK	2	100.0	AUTO_UNICO	RESIDENCIAL LUANA PARK (2)
74483830	RESIDENCIAL LUANA PARK	2	100.0	AUTO_UNICO	RESIDENCIAL LUANA PARK (2)
74483840	RESIDENCIAL LUANA PARK	2	100.0	AUTO_UNICO	RESIDENCIAL LUANA PARK (2)
74483860	RESIDENCIAL LUANA PARK	1	100.0	AUTO_UNICO	RESIDENCIAL LUANA PARK (1)
74484010	ARAGUAIA PARK	3	100.0	AUTO_UNICO	ARAGUAIA PARK (3)
74484020	ARAGUAIA PARK	4	100.0	AUTO_UNICO	ARAGUAIA PARK (4)
74484030	ARAGUAIA PARK	7	100.0	AUTO_UNICO	ARAGUAIA PARK (7)
74484040	ARAGUAIA PARK	4	100.0	AUTO_UNICO	ARAGUAIA PARK (4)
74484050	ARAGUAIA PARK	4	100.0	AUTO_UNICO	ARAGUAIA PARK (4)
74484070	SOLANGE PARK I	6	100.0	AUTO_UNICO	SOLANGE PARK I (6)
74484075	SOLANGE PARK I	1	100.0	AUTO_UNICO	SOLANGE PARK I (1)
74484085	SOLANGE PARK I	2	100.0	AUTO_UNICO	SOLANGE PARK I (2)
74484090	SOLANGE PARK I	18	100.0	AUTO_UNICO	SOLANGE PARK I (18)
74484100	SOLANGE PARK I	2	100.0	AUTO_UNICO	SOLANGE PARK I (2)
74484115	SOLANGE PARK II	1	100.0	AUTO_UNICO	SOLANGE PARK II (1)
74484120	SOLANGE PARK I	4	100.0	AUTO_UNICO	SOLANGE PARK I (4)
74484130	SOLANGE PARK I	1	100.0	AUTO_UNICO	SOLANGE PARK I (1)
74484145	SOLANGE PARK I	2	100.0	AUTO_UNICO	SOLANGE PARK I (2)
74484153	SOLANGE PARK I	5	100.0	AUTO_UNICO	SOLANGE PARK I (5)
74484157	SOLANGE PARK I	7	100.0	AUTO_UNICO	SOLANGE PARK I (7)
74484190	SOLANGE PARK I	3	100.0	AUTO_UNICO	SOLANGE PARK I (3)
74484195	SOLANGE PARK I	3	100.0	AUTO_UNICO	SOLANGE PARK I (3)
74484199	SOLANGE PARK I	1	100.0	AUTO_UNICO	SOLANGE PARK I (1)
74484200	PARQUE PARAISO	1	100.0	AUTO_UNICO	PARQUE PARAISO (1)
74484205	PARQUE PARAISO	2	100.0	AUTO_UNICO	PARQUE PARAÍSO (2)
74484210	SOLANGE PARK I	6	100.0	AUTO_UNICO	SOLANGE PARK I (6)
74484220	PARQUE PARAISO	1	100.0	AUTO_UNICO	PARQUE PARAÍSO (1)
74484240	PARQUE PARAISO	1	100.0	AUTO_UNICO	PARQUE PARAÍSO (1)
74484243	PARQUE PARAISO	2	100.0	AUTO_UNICO	PARQUE PARAÍSO (2)
74484245	PARQUE PARAISO	1	100.0	AUTO_UNICO	PARQUE PARAÍSO (1)
74484250	PARQUE PARAISO	2	100.0	AUTO_UNICO	PARQUE PARAÍSO (2)
74484270	SOLANGE PARK II	2	100.0	AUTO_UNICO	SOLANGE PARK II (2)
74484275	SOLANGE PARK II	3	100.0	AUTO_UNICO	SOLANGE PARK II (3)
74484290	SOLANGE PARK II	1	100.0	AUTO_UNICO	SOLANGE PARK II (1)
74484300	SOLANGE PARK II	7	100.0	AUTO_UNICO	SOLANGE PARK II (7)
74484302	SOLANGE PARK II	5	100.0	AUTO_UNICO	SOLANGE PARK II (5)
74484306	SOLANGE PARK II	7	100.0	AUTO_UNICO	SOLANGE PARK II (7)
74484308	SOLANGE PARK II	1	100.0	AUTO_UNICO	SOLANGE PARK II (1)
74484310	SOLANGE PARK II	5	100.0	AUTO_UNICO	SOLANGE PARK II (5)
74484320	SOLANGE PARK II	4	100.0	AUTO_UNICO	SOLANGE PARK II (4)
74484340	SOLANGE PARK II	8	100.0	AUTO_UNICO	SOLANGE PARK II (8)
74484350	SOLANGE PARK III	3	100.0	AUTO_UNICO	SOLANGE PARK III (3)
74484354	SOLANGE PARK I	1	100.0	AUTO_UNICO	SOLANGE PARK I (1)
74484362	SOLANGE PARK III	4	100.0	AUTO_UNICO	SOLANGE PARK III (4)
74484364	SOLANGE PARK III	1	100.0	AUTO_UNICO	SOLANGE PARK III (1)
74484367	SOLANGE PARK III	2	100.0	AUTO_UNICO	SOLANGE PARK III (2)
74484370	SOLANGE PARK III	1	100.0	AUTO_UNICO	SOLANGE PARK III (1)
74484380	SOLANGE PARK III	1	100.0	AUTO_UNICO	SOLANGE PARK III (1)
74484404	RESIDENCIAL GOIANIA VIVA	2	100.0	AUTO_UNICO	RESIDENCIAL GOIANIA VIVA (2)
74484408	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484419	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484428	RESIDENCIAL GOIANIA VIVA	2	100.0	AUTO_UNICO	RESIDENCIAL GOIÂNIA VIVA (2)
74484430	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484434	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484436	RESIDENCIAL GOI NIA VIVA	4	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (4)
74484442	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484450	RESIDENCIAL GOI NIA VIVA	1	100.0	AUTO_UNICO	RESIDENCIAL GOI NIA VIVA (1)
74484505	JARDIM COLORADO	1	100.0	AUTO_UNICO	JARDIM COLORADO (1)
74484602	JARDIM DAS OLIVEIRAS	1	100.0	AUTO_UNICO	JARDIM DAS OLIVEIRAS (1)
74484606	CONDOMINIO JARDIM DAS OLIVEIRAS	1	100.0	AUTO_UNICO	CONDOMÍNIO JARDIM DAS OLIVEIRAS (1)
74484607	CONDOMINIO JARDIM DAS OLIVEIRAS	1	100.0	AUTO_UNICO	CONDOMINIO JARDIM DAS OLIVEIRAS (1)
74484617	CONDOMINIO JARDIM DAS OLIVEIRAS	1	100.0	AUTO_UNICO	CONDOMÍNIO JARDIM DAS OLIVEIRAS (1)
74484626	CONDOMINIO ANHANGUERA	2	100.0	AUTO_UNICO	CONDOMÍNIO ANHANGUERA (2)
74484636	CONDOMINIO ANHANGUERA	2	100.0	AUTO_UNICO	CONDOMÍNIO ANHANGUERA (2)
74484703	JARDIM DAS ROSAS	1	100.0	AUTO_UNICO	JARDIM DAS ROSAS (1)
74484704	JARDIM DAS ROSAS	2	100.0	AUTO_UNICO	JARDIM DAS ROSAS (2)
74484705	JARDIM DAS ROSAS	3	100.0	AUTO_UNICO	JARDIM DAS ROSAS (3)
74484706	JARDIM DAS ROSAS	1	100.0	AUTO_UNICO	JARDIM DAS ROSAS (1)
74484715	MANSOES PARAISO	1	100.0	AUTO_UNICO	MANSÕES PARAISO (1)
74484719	JARDIM DAS ROSAS	1	100.0	AUTO_UNICO	JARDIM DAS ROSAS (1)
74484725	RESIDENCIAL GOYAZ PARK	1	100.0	AUTO_UNICO	RESIDENCIAL GOYAZ PARK (1)
74484730	RESIDENCIAL GOYAZ PARK	1	100.0	AUTO_UNICO	RESIDENCIAL GOYAZ PARK (1)
74484740	RESIDENCIAL GOYAZ PARK	1	100.0	AUTO_UNICO	RESIDENCIAL GOYAZ PARK (1)
74484744	RESIDENCIAL GOYAZ PARK	1	100.0	AUTO_UNICO	RESIDENCIAL GOYAZ PARK (1)
74485005	GOIA	2	100.0	AUTO_UNICO	GOIÁ (2)
